-100,-70,-70,-100,-74,-72,-72,-73,-70,-100,-100,-73,-76,-72,-100,-100,-73,-72,-72,-72,-100,-100,-73,-72,-72,-72,-70,-100,-76,-100,-100,-71,-70,-100,-73,-72,-100,-72,-70,-100,-100,-100,-72,-73,-70,-70,-73,-100,-73,-72,-100,-100,-72,-100,-72,-73,-76,-70,-70,-73,-100,-100,-70,-100,-100,-73,-73,-72,-72,-70,-70,-100,-100,-72,-70,-100,-70,-72,-73,-72,-72,-100,-72,-100,-100,-72,-72,-70,-70,-74,-73,-100,-100,-70,-70,-70,-100,-72,-72,-70,-70,-70,-100,-72,-76,-100,-70,-70,-73,-100,-72,-100,-100,-73,-100,-100,-72,-72,-100,-72,-74,-100,-100,-100,-100,-70,-73,-100,-72,-72,-70,-70,-100,-100,-72,-72,-70,-70,-73,-73,-72,-72,-100,-100,-100,-73,-73,-72,-70,-70,-74,-73,-74,-100,-100,-70,-73,-74,-73,-73,-72,-70,-100,-100,-72,-100,-72,-70,-70,-73,-72,-76,-73,-100,-100,-73,-73,-72,-72,-70,-100,-100,-72,-100,-100,-70,-70,-77,-73,-72,-72,-70,-71,-100,-100,-100,-72,-70,-70,-73,-100,-72,-72,-100,-100,-72,-100,-72,-72,-70,-100,
-100,-75,-75,-70,-71,-70,-71,-75,-75,-100,-100,-70,-71,-75,-74,-75,-100,-70,-71,-100,-100,-100,-70,-70,-70,-75,-74,-70,-70,-70,-100,-100,-75,-74,-100,-70,-70,-71,-74,-74,-100,-100,-71,-71,-74,-75,-70,-100,-71,-70,-100,-100,-100,-100,-71,-71,-75,-74,-70,-70,-70,-100,-74,-100,-75,-100,-70,-71,-71,-75,-100,-100,-71,-71,-71,-75,-70,-70,-70,-71,-70,-100,-100,-70,-70,-71,-71,-75,-74,-74,-71,-71,-100,-75,-75,-70,-70,-71,-100,-75,-75,-100,-100,-71,-71,-71,-74,-70,-100,-70,-71,-71,-100,-71,-71,-74,-100,-71,-75,-75,-71,-71,-100,-100,-76,-76,-71,-71,-71,-71,-75,-74,-100,-100,-71,-71,-75,-75,-70,-71,-71,-71,-71,-100,-71,-71,-71,-71,-71,-75,-74,-71,-100,-100,-75,-75,-75,-71,-71,-71,-71,-100,-75,-100,-71,-71,-70,-75,-76,-71,-100,-100,-70,-100,-100,-71,-100,-71,-71,-100,-75,-72,-71,-100,-100,-100,-75,-100,-100,-71,-100,-75,-75,-100,-100,-71,-71,-75,-75,-100,-72,-71,-71,-100,-100,-71,-71,-71,-71,-75,-75,
-100,-73,-100,-72,-71,-79,-100,-72,-73,-100,-100,-79,-79,-80,-73,-71,-71,-73,-100,-80,-100,-100,-71,-71,-80,-100,-73,-100,-71,-71,-100,-100,-77,-73,-71,-71,-100,-79,-100,-73,-100,-100,-80,-79,-73,-73,-71,-71,-80,-100,-100,-100,-71,-72,-78,-100,-79,-72,-73,-71,-100,-100,-72,-72,-73,-100,-80,-79,-100,-100,-73,-100,-100,-100,-100,-100,-73,-71,-71,-100,-80,-100,-100,-71,-71,-100,-80,-73,-100,-71,-71,-100,-100,-72,-72,-71,-71,-79,-80,-73,-73,-100,-100,-80,-80,-77,-73,-73,-71,-71,-80,-100,-100,-100,-71,-71,-79,-73,-72,-73,-72,-71,-100,-100,-73,-75,-72,-71,-78,-100,-72,-100,-100,-100,-78,-79,-72,-72,-71,-71,-79,-79,-100,-100,-71,-71,-73,-100,-72,-73,-71,-71,-71,-100,-73,-73,-100,-71,-72,-78,-100,-77,-100,-100,-100,-78,-100,-73,-72,-100,-71,-79,-100,-100,-100,-71,-72,-100,-100,-73,-72,-72,-72,-100,-100,-72,-72,-100,-71,-79,-100,-72,-72,-100,-100,-79,-79,-72,-73,-100,-72,-79,-79,-79,-100,-72,-72,-100,-100,-80,-100,
-100,-73,-100,-70,-70,-79,-81,-74,-74,-100,-100,-79,-79,-74,-100,-74,-69,-70,-79,-100,-100,-70,-70,-70,-79,-100,-74,-70,-70,-70,-100,-100,-100,-74,-70,-70,-79,-79,-100,-100,-100,-100,-79,-100,-74,-74,-69,-100,-100,-78,-100,-100,-70,-100,-70,-79,-74,-74,-70,-100,-69,-100,-74,-74,-100,-100,-70,-79,-100,-74,-100,-100,-79,-100,-100,-73,-70,-100,-100,-100,-79,-100,-100,-69,-70,-80,-100,-74,-100,-70,-70,-100,-100,-100,-75,-70,-70,-70,-100,-100,-74,-100,-100,-100,-78,-78,-74,-100,-70,-69,-100,-79,-100,-70,-100,-70,-78,-100,-74,-100,-70,-71,-100,-100,-74,-74,-70,-71,-79,-100,-74,-74,-100,-100,-100,-79,-74,-75,-70,-100,-100,-100,-79,-100,-70,-70,-79,-100,-80,-100,-70,-70,-100,-100,-100,-74,-74,-70,-79,-100,-79,-100,-75,-100,-100,-100,-79,-75,-100,-70,-70,-100,-100,-100,-100,-71,-100,-100,-79,-74,-69,-70,-70,-100,-100,-74,-75,-70,-70,-100,-79,-75,-74,-100,-100,-79,-78,-74,-74,-70,-70,-70,-80,-100,-100,-100,-70,-69,-100,-75,-74,
-100,-97,-94,-75,-76,-100,-84,-82,-85,-100,-100,-84,-85,-85,-85,-85,-76,-86,-84,-83,-100,-100,-76,-86,-86,-85,-83,-80,-77,-77,-100,-85,-85,-85,-77,-77,-84,-85,-85,-85,-100,-100,-84,-84,-82,-85,-76,-86,-84,-83,-100,-100,-84,-76,-84,-84,-82,-100,-86,-77,-100,-100,-90,-100,-86,-76,-76,-86,-85,-82,-86,-100,-100,-85,-84,-80,-83,-76,-76,-84,-84,-100,-78,-76,-76,-86,-85,-86,-84,-76,-100,-100,-100,-100,-83,-84,-100,-84,-85,-84,-82,-82,-100,-100,-83,-79,-100,-86,-76,-76,-85,-100,-100,-76,-76,-77,-83,-81,-91,-76,-76,-76,-100,-100,-85,-86,-76,-76,-84,-83,-88,-88,-100,-100,-83,-84,-87,-88,-77,-78,-77,-89,-100,-100,-100,-76,-77,-84,-86,-84,-76,-100,-76,-100,-100,-83,-76,-76,-76,-86,-100,-86,-100,-100,-84,-85,-86,-87,-84,-76,-74,-85,-85,-100,-100,-76,-76,-86,-86,-87,-82,-75,-76,-100,-82,-86,-85,-76,-76,-83,-84,-84,-85,-100,-100,-83,-84,-79,-85,-76,-76,-85,-84,-100,-100,-76,-76,-84,-83,-85,-100,
-100,-77,-100,-74,-75,-77,-78,-77,-85,-100,-100,-78,-78,-77,-100,-75,-100,-76,-77,-100,-100,-100,-100,-76,-78,-100,-77,-76,-75,-76,-100,-100,-100,-100,-100,-75,-77,-78,-100,-78,-100,-100,-77,-78,-100,-80,-100,-77,-78,-77,-100,-100,-100,-100,-78,-82,-90,-80,-77,-100,-100,-100,-80,-82,-100,-100,-78,-78,-78,-78,-100,-100,-78,-78,-100,-80,-78,-100,-78,-100,-77,-100,-100,-78,-76,-76,-77,-77,-100,-100,-100,-100,-100,-100,-76,-100,-75,-75,-100,-100,-76,-100,-100,-77,-77,-100,-78,-100,-100,-75,-77,-77,-100,-74,-100,-74,-77,-100,-78,-100,-100,-75,-100,-100,-77,-77,-76,-76,-79,-79,-78,-77,-100,-100,-76,-76,-83,-82,-76,-76,-76,-76,-76,-100,-77,-76,-76,-100,-76,-80,-100,-76,-100,-100,-100,-79,-100,-76,-77,-77,-77,-100,-80,-100,-100,-100,-78,-100,-100,-76,-100,-78,-78,-100,-100,-100,-100,-100,-78,-81,-77,-77,-77,-100,-100,-81,-82,-77,-76,-100,-76,-78,-78,-100,-100,-78,-77,-77,-76,-76,-76,-77,-77,-100,-100,-100,-100,-75,-77,-78,-78,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
