-43
-46
-42
-45
-42
-40
-41
-41
-43
-42
-42
-42
-40
-43
-42
-41
-40
-40
-43
-40
-42
-41
-42
-42
-43
-43
-43
-45
-50
-49
-43
-46
-42
-45
-42
-40
-41
-41
-43
-42
