-47
-47
-45
-47
-49
-44
-44
-46
-46
-48
-47
-47
-44
-47
-45
-47
-48
-46
-46
-46
-47
-46
-46
-47
-47
-43
-49
-45
-47
-44
-47
-47
-45
-47
-49
-44
-44
-46
-46
-48
