-47
-43
-45
-46
-46
-44
-44
-44
-45
-41
-43
-45
-45
-46
-45
-46
-45
-45
-45
-45
-47
-44
-47
-46
-42
-47
-46
-41
-45
-45
-47
-43
-45
-46
-46
-44
-44
-44
-45
-41
