x,y,Wifi_A,Wifi_A_5G,Wifi_B,Wifi_B_5G,Wifi_C,Wifi_C_5G,Wifi_D,Wifi_D_5G
0,0,-38.8162281986224,-46.250847369448515,-26.04637550230541,-33.21461300647442,-43.38267803623376,-55.073696562213584,-45.26599239616738,-49.438106131971765
0,1,-41.48725738994506,-46.33067030452594,-24.97773762871835,-49.9290164993423,-39.140987377217364,-50.61270708878868,-50.938930597471284,-50.668776286868436
0,2,-43.543011114370685,-50.52294595750206,-30.87877681112407,-47.256213458848684,-42.53226521776047,-53.83405274303239,-44.22359068623665,-49.983489435255464
0,3,-39.734417624397,-52.070162966350175,-32.17879008479596,-50.92235753808498,-46.906362023602476,-50.09870782976585,-46.39998800226963,-49.76989987684441
0,4,-33.82314297434934,-32.19780395560424,-33.911742223842076,-47.52154990664806,-48.7270450568013,-50.93644894596524,-41.926773810360174,-47.32924417797578
0,5,-20.677572529155626,-35.14273773299377,-38.13309178820547,-51.11224778662324,-47.01546117941928,-53.40337960361213,-43.19348271697258,-49.60588751714202
1,0,-45.669770922746686,-47.61769609610228,-28.881494549790354,-36.3289145894199,-38.48728624226358,-46.06594493880569,-41.2071580620601,-47.58622136185183
1,1,-41.72796885735555,-40.46203544838498,-35.58382181717225,-38.30978700355263,-46.67217166123061,-55.474956998348276,-40.3570263588637,-57.51068207011804
1,2,-37.81080134819132,-47.800123935302494,-35.06786545073939,-44.50047073121796,-43.69690816760293,-49.657844693412436,-42.06656737806565,-50.28612304064262
1,3,-34.54709322840141,-40.236826248191974,-38.9414935198242,-52.77917387745741,-43.561500644819475,-54.406199449548495,-47.44366660880512,-60.87860678383786
1,4,-29.177794186962736,-38.3573164324989,-31.11841600814582,-48.775611237121566,-45.409605924665215,-52.1430677207824,-49.740540431033956,-49.73734872335834
1,5,-29.648698486683426,-38.063180754670185,-41.584228443822184,-51.835251690980876,-45.79182956910754,-53.41020056643581,-48.38029058494217,-52.051484258327264
2,0,-44.467880177113074,-47.93361122246998,-35.53660205275159,-49.44721917124515,-41.787010521471835,-52.90930248049727,-44.30450479548833,-44.06476885115051
2,1,-39.10358179425032,-52.28932348559158,-36.69152280332332,-53.83134600621713,-39.60631188257835,-53.17876812174329,-49.3117526316711,-54.831126823687796
2,2,-33.54021759059343,-45.37235528081234,-38.95259264204232,-50.107807925717665,-39.04322137886743,-47.771867156424626,-43.02966298734054,-53.263296340443084
2,3,-35.459689501218136,-44.66559738802229,-39.81281086083838,-48.28870955395112,-39.493896128561516,-52.50512866457504,-41.167595569974594,-43.586994956294205
2,4,-33.66987981052273,-40.185859957578785,-51.44134016898765,-51.77931747743327,-36.37750513997028,-51.3736061107329,-42.69825619750527,-43.27629153905957
2,5,-32.906815865416846,-34.026246030505575,-38.127382997309994,-53.70115694278311,-42.66524541740179,-51.1973084713039,-39.43664933988212,-52.10049436542286
3,0,-34.610242188308064,-49.80136828028755,-37.121588366316814,-45.935424972382336,-45.938920054822525,-50.894322063628834,-43.00238436477241,-50.76783821190275
3,1,-36.143606001877906,-49.54726030118153,-38.480464323441396,-42.798269561669954,-35.99034158473762,-51.63711673826354,-38.98055843397595,-48.2668167778935
3,2,-42.32586545963474,-43.36062153327521,-40.696520412633305,-42.3218525081217,-37.66364017614879,-41.6923044221061,-38.97642076197869,-55.24662253193636
3,3,-38.836412566129745,-52.85943831728115,-47.1936070106246,-43.85337667130534,-40.24346324562025,-52.2482349848746,-45.235913692469694,-39.21347955910969
3,4,-37.66236937144389,-44.72168277653854,-36.85420867534073,-49.43728255482303,-36.387258638594986,-45.51458366980295,-45.24180195995923,-49.60109145563685
3,5,-39.095287501666625,-48.46294832930384,-37.792574336762,-50.54672374631448,-38.05319861960355,-52.99587886251754,-44.492029532207084,-48.293554282138246
4,0,-39.403074618503,-51.396673165446856,-45.564664552580865,-50.39801745892875,-37.51525213923286,-49.69876094088398,-43.53946856463716,-49.08748699193812
4,1,-43.63753110869128,-46.27636328674663,-38.19260952642141,-47.29677670947736,-43.90025765108288,-50.85395495951763,-38.035420735121875,-46.3247068677217
