x,y,Wifi_A,Wifi_A_5G,Wifi_B,Wifi_B_5G,Wifi_C,Wifi_C_5G,Wifi_D,Wifi_D_5G
0,0,-38.649163549187946,-46.899804492167206,-25.22277812332036,-33.47529671310494,-43.39403780098062,-54.91913022967309,-45.11859311641556,-49.72633484924417
0,1,-42.026507805468256,-46.173409785888474,-25.051569486531633,-49.9081427240975,-39.54020434093476,-50.27855571597647,-51.08065105038885,-50.82064151340395
0,2,-43.46657818591965,-51.15785447285563,-30.552770131665334,-47.0793702584154,-42.68786779559284,-53.95186361531755,-44.17796105943103,-50.28208172032864
0,3,-39.913851952717614,-51.64781715335393,-32.18176746067966,-51.446061310565284,-47.32094106258913,-49.61826276377512,-45.89271537260741,-50.25420948971009
0,4,-33.765735496374475,-32.028987335848925,-33.48324271308894,-47.60464955675006,-48.681933758478905,-51.01998137423908,-41.90806457433392,-47.53760271040775
0,5,-21.261111096201113,-35.01596750546962,-38.10726008621762,-51.06365853999891,-46.52530571633946,-53.194473272187004,-43.2550372007486,-49.4518268173711
1,0,-45.378082232505335,-47.726493726578404,-28.772645804919748,-36.86898117696355,-38.62510695084265,-46.89352445130102,-41.37353860942158,-47.50281619083761
1,1,-41.76240808561005,-40.207405408089116,-35.372462561508364,-38.491560032702075,-46.38702771849226,-55.22945094330432,-41.11098791771199,-57.66348062019445
1,2,-38.6163872815227,-47.94193297114812,-35.14606742138684,-44.6524254503154,-43.61433571515997,-49.78348600909453,-41.853897906094744,-50.24250698591048
1,3,-34.78203621603011,-39.811906275201466,-38.97827870656464,-52.76669659155198,-42.9754161459126,-53.79936721218722,-46.780662356851046,-61.30605161161262
1,4,-28.974305275116663,-38.06213605577689,-30.600667035202203,-49.08471314230417,-45.24477951090274,-51.71446948978296,-50.53606351106731,-49.025459799870774
1,5,-29.00538952431184,-38.19398399532453,-41.608506452154714,-51.835251690980876,-45.65120193251772,-53.31471660103814,-48.39879377743698,-51.53222958702011
2,0,-44.82125226273207,-47.88199751688323,-35.74010609639613,-49.41949414927696,-41.803048508709246,-52.04403530806243,-44.3421455315229,-44.10243563149922
2,1,-39.56823752398921,-52.09983911329489,-36.42461475536595,-53.70804687859817,-38.98846822674446,-52.8312171912402,-48.63581708384574,-54.653362119088506
2,2,-34.44422247366441,-45.11063988979976,-39.03977438263113,-50.11505600838191,-38.76516805357328,-47.15513667966559,-43.03918590886014,-53.00346335453787
2,3,-35.68032876786486,-44.501094102854424,-39.48056877502637,-48.127816301982264,-39.64555489261966,-53.38110717592809,-41.82499101415358,-43.622658880591175
2,4,-34.34179858852967,-40.324310047642044,-51.55949573416828,-51.47756820407813,-36.26963837932681,-51.28796298443305,-42.97494072696581,-43.738719422544364
2,5,-32.80075461004128,-34.36744133306055,-38.59650275775943,-53.944409034157324,-41.881313039117416,-51.22107279105769,-38.79811713778809,-51.70932443102607
3,0,-34.48428516291915,-50.14029785065404,-37.39974447903173,-45.89393978308566,-46.069162555564176,-50.72861804146106,-42.6504860993251,-50.97032068519499
3,1,-35.77697989546777,-48.99408213877317,-38.32383535633308,-42.6367741863055,-36.160147010460484,-51.351756855802556,-38.36469715133192,-47.60190922871334
3,2,-42.24234266232377,-43.00838035969994,-40.13154913540961,-42.44294201082603,-38.08826376206754,-40.87958380759727,-39.22885803670805,-54.74063003177692
3,3,-39.3353852410704,-52.41414128529797,-46.618019086157446,-43.88164620412472,-40.47350340230582,-51.45263710812177,-43.44761195408992,-40.78220287975577
3,4,-37.05474494758971,-44.87255285368295,-36.8926149614593,-48.91071647876721,-36.49118989070352,-45.40026753429986,-45.70579209483112,-49.17961619732675
3,5,-39.112305174684835,-48.51877433224769,-38.14949736774285,-50.50925569761014,-38.12356369064655,-52.539259723694855,-43.991248999410686,-47.988311619788156
4,0,-39.67045537874854,-51.64504317010513,-45.08939246363643,-49.63465824308382,-37.82145146475882,-49.51502075131984,-43.66168197601717,-49.548633615181366
4,1,-43.734696165061564,-46.643585994880965,-38.6163042574689,-47.01581929787824,-43.98359486849695,-51.1245692112608,-38.04200454510061,-46.43137238292492
4,2,-44.101104407025616,-46.314916840713,-49.049838657485495,-54.995476616753194,-36.7547389223259,-53.27578940559808,-45.98273711541093,-49.92925416953422
