x,y,Wifi_A,Wifi_A_5G,Wifi_B,Wifi_B_5G,Wifi_C,Wifi_C_5G,Wifi_D,Wifi_D_5G
0,0,-38.996182414537564,-44.93098180105724,-25.828711577153484,-33.66497795748187,-43.66060190420914,-53.995132585282356,-45.67252254101715,-48.70006357219745
0,1,-41.59297637422196,-45.82434674061179,-24.95036507710232,-49.5978930151976,-39.21337055241096,-51.007890557355005,-50.79189885684999,-49.805876993174365
0,2,-44.157417974567124,-51.10369167558675,-30.44445094822803,-47.272067651783104,-42.68786779559284,-53.491097918867524,-43.99357579884057,-50.54937541161057
0,3,-40.19435230880253,-51.77192579031303,-31.88936986262077,-51.43567664223575,-47.11099400372101,-49.62051165099302,-46.45669168932379,-49.99327593623349
0,4,-33.83945773769842,-32.120653836977,-33.339160005821455,-47.39013535145687,-48.63314677698585,-51.34042410816983,-41.959304234998356,-47.5017226197546
0,5,-20.731892653344584,-34.86987665118254,-38.19044990692045,-50.41148288135624,-46.51450882243951,-53.419226997189945,-43.1530773474925,-49.62234887485262
1,0,-44.931563519006446,-47.46421235603945,-29.269473129119255,-36.90123935751857,-38.844088422276535,-46.732745258034896,-41.10217925898248,-47.268774762577806
1,1,-42.00460205103505,-40.162357083706056,-35.4504805556515,-38.1869843605686,-46.495574427357674,-55.6762882227498,-41.22836000487568,-57.7430114083966
1,2,-38.144183714219025,-47.59319714662147,-35.085899303512804,-44.45004741980541,-43.95167559989274,-49.476589100459464,-42.247806039446466,-50.0325324580823
1,3,-35.0637157155898,-40.12590139469262,-38.70189747995788,-53.18978618851675,-43.203117705175494,-54.520508488739,-46.915187522429015,-61.12670300561763
1,4,-29.039448276527672,-38.21854453877869,-30.769794400141762,-48.546453625919796,-45.744360955535385,-52.49153714284412,-49.01812284345303,-49.69474383489785
1,5,-28.947956316418065,-38.03122213076759,-41.87387945565929,-52.06654091703021,-45.947473957193,-53.43259666426616,-48.368931408816024,-52.2146713684046
2,0,-45.25443277349599,-47.76184630727333,-35.93807229892535,-48.77184108708448,-42.17299457777653,-53.162839827099354,-43.69090617144663,-45.15708818867077
2,1,-38.92728657560407,-51.58101781431753,-36.62439081604847,-53.85088272231767,-39.64645712372394,-52.99043554514817,-49.123770522252585,-55.631609397418615
2,2,-33.84617657960108,-45.32124355778929,-39.062334474636636,-50.26601839091704,-38.699200403612416,-47.55418915846085,-43.18121153906352,-52.94340908672997
2,3,-35.4652688353118,-44.787857379172834,-39.43171891896938,-48.38721529349211,-39.51692149466457,-52.84201996377483,-41.13940440341031,-44.16842020033682
2,4,-34.04066993323849,-40.105529296260045,-51.87841122907862,-51.376138959391554,-36.793894145443474,-50.99266404829493,-42.93547993241025,-43.56003036369509
2,5,-32.472790513461504,-34.33041685244184,-38.48652378530599,-53.681736277772536,-42.220276226093176,-51.6807319744564,-39.256712113430346,-51.389409008964606
3,0,-34.79157725978132,-49.61120601199269,-36.43777993689813,-45.905636312524464,-45.92999687321436,-50.544781661174525,-42.81269459889094,-50.85703004050765
3,1,-36.0734380606235,-50.483101920035516,-38.41978547869907,-43.45272261497577,-36.566320230450486,-51.16743112908329,-38.865414561469976,-47.89145884267795
3,2,-41.876806894203085,-42.5690561977036,-39.72953854267,-42.25172185232661,-37.81871991272117,-41.356655140809785,-39.627736010268485,-55.6240878095893
3,3,-38.73797581203239,-52.75797316769241,-47.19345698579159,-44.413980836810964,-40.28353562337864,-51.35710006405154,-44.040662311622356,-40.41788648230079
3,4,-37.0720113244819,-44.289128682396274,-37.38735174819425,-49.14814936459314,-36.5750449485696,-45.63802115379549,-45.13752906491522,-49.43171384906205
3,5,-38.68050563434093,-48.335751676296745,-37.928242420246846,-51.10537064196089,-38.562983122569605,-52.62301324013269,-43.86424572850715,-47.66367104888731
4,0,-39.66429578925011,-51.390783420768834,-45.38577521986021,-49.94286065423657,-37.90388683389055,-49.780989456561315,-43.28112016253772,-49.42577484922327
4,1,-43.69390830974822,-46.92096944521627,-38.7802020710796,-47.00696333104764,-44.12637998719161,-50.6796587189487,-37.650015533825346,-46.56603415465794
4,2,-44.2756993487706,-45.99586850844011,-48.71466936612073,-55.17820989768839,-37.50425249454589,-53.034313841871175,-45.98473944524156,-49.8888248863462
4,3,-39.1379013398148,-50.28767017732761,-39.86166387498785,-49.513955773090146,-32.97434622758341,-50.176499368343144,-39.278823191740784,-47.80806631801288
4,4,-36.257002225989545,-58.84816613948976,-39.62997501597022,-40.10876498282566,-33.570197888334086,-51.33770946935189,-41.9693809608146,-45.068694969536864
4,5,-44.09416825217103,-43.107543690062926,-38.8405871086718,-56.620972678841696,-42.38061521256139,-52.617525576442645,-42.583782113765864,-55.88598864690848
5,0,-41.591366410640305,-42.70049091099661,-41.42989702483443,-51.13795608783305,-40.85710975161361,-42.48097983611185,-48.958500355288585,-37.600234874574724
5,1,-43.96390936740531,-50.505803756612096,-42.369757360669865,-44.97792382410933,-46.34807020793426,-53.31803435779173,-42.610308366790754,-45.15271242027675
5,2,-44.007331467288,-51.3150864945523,-43.921325964785964,-55.954270774647554,-37.50246549849874,-50.66717764864194,-37.29231128726635,-39.985967441292004
5,3,-36.64495202495513,-56.67379984263308,-50.01709057002064,-48.11795146487967,-41.135444679499685,-45.97199401999481,-38.71501457905602,-45.91077406565667
5,4,-40.37369670104633,-47.10468816879643,-40.60496157837404,-50.08315379830868,-36.175354059595634,-41.72420183109833,-43.837762513971086,-48.28972132724182
5,5,-42.430345160720364,-50.531449397229665,-44.369129564979104,-53.278521463050794,-35.11949878672935,-40.381982068924636,-46.71995481096431,-42.638793408705894
6,0,-43.61974711169493,-58.457637456535906,-39.57739625441474,-42.36327116690785,-41.52376553366017,-50.685792307778996,-37.858711240023716,-42.25866381650176
6,1,-41.2185414563599,-53.21014777356801,-45.85408584374386,-52.200745720063104,-40.21711858512128,-45.46864628614473,-34.53530329794405,-36.45175728885672
6,2,-47.08136836485916,-45.07627566720332,-45.89365399932912,-45.37581844870169,-39.752339801377616,-46.703845393614074,-43.622783224740665,-41.63214392653704
6,3,-41.33011349047091,-47.855004382872664,-39.842780390289846,-49.69353306323265,-38.92814898416751,-53.41387807609218,-37.720983708651005,-44.512776449228156
6,4,-41.27407565788195,-45.24751674881462,-48.665281291649876,-44.415478525426906,-33.733079797207395,-41.907792889980755,-46.361748782607194,-49.27890732925711
6,5,-47.62469850492943,-52.67259098554267,-48.661191817921505,-46.0132522739579,-29.77442194571909,-47.568865237843156,-42.229888947323225,-50.26401658289855
