Column,Mean,Median,Maximum
Wifi_D,-44.225,-44.0,-41
Wifi_D,-45.45,-45.5,-37
Wifi_D,-45.825,-46.0,-42
Wifi_D,-42.025,-42.0,-37
Wifi_D,-40.0,-40.0,-36
Wifi_D,-35.975,-36.0,-32
Wifi_D,-31.85,-32.0,-29
