TimeStampMillis,TimeStampFormatted,Wifi_D_5G,Wifi_D,Wifi_C_5G,Wifi_B_5G,Wifi_B,Wifi_C,Wifi_A_5G,Wifi_A
"1,69148E+12",(08/08/2023)_15/38/40,-49,-45,-54,-43,-31,-47,-46,-37
"1,69148E+12",(08/08/2023)_15/35/00,-55,-46,-54,-40,-32,-45,-48,-37
"1,69148E+12",(08/08/2023)_15/36/06,-50,-45,-54,-40,-32,-42,-49,-38
"1,69148E+12",(08/08/2023)_15/35/40,-50,-45,-55,-41,-31,-43,-50,-37
"1,69148E+12",(08/08/2023)_15/35/16,-49,-45,-52,-40,-33,-43,-50,-38
"1,69148E+12",(08/08/2023)_15/34/18,-53,-51,-55,-40,-27,-47,-47,-38
"1,69148E+12",(08/08/2023)_15/38/58,-49,-42,-53,-41,-34,-46,-47,-38
"1,69148E+12",(08/08/2023)_15/34/48,-53,-46,-57,-40,-32,-43,-49,-38
"1,69148E+12",(08/08/2023)_15/35/58,-50,-45,-54,-41,-31,-43,-50,-37
"1,69148E+12",(08/08/2023)_15/37/38,-50,-44,-54,-41,-32,-43,-49,-37
"1,69148E+12",(08/08/2023)_15/37/42,-50,-46,-55,-40,-32,-42,-49,-40
"1,69148E+12",(08/08/2023)_15/35/56,-50,-45,-54,-41,-32,-42,-51,-38
"1,69148E+12",(08/08/2023)_15/34/46,-50,-44,-52,-41,-31,-45,-47,-38
"1,69148E+12",(08/08/2023)_15/38/42,-48,-45,-58,-42,-32,-45,-51,-37
"1,69148E+12",(08/08/2023)_15/37/42,-50,-46,-55,-40,-32,-42,-49,-40
"1,69148E+12",(08/08/2023)_15/35/50,-50,-45,-54,-41,-31,-42,-50,-39
"1,69148E+12",(08/08/2023)_15/35/56,-50,-45,-54,-41,-32,-42,-51,-38
"1,69148E+12",(08/08/2023)_15/35/22,-51,-47,-54,-42,-32,-44,-50,-37
"1,69148E+12",(08/08/2023)_15/37/48,-50,-46,-53,-40,-33,-43,-50,-39
"1,69148E+12",(08/08/2023)_15/36/46,-50,-46,-54,-41,-32,-42,-49,-38
"1,69148E+12",(08/08/2023)_15/38/32,-49,-44,-53,-41,-32,-44,-48,-39
"1,69148E+12",(08/08/2023)_15/37/54,-50,-44,-54,-41,-31,-43,-50,-39
"1,69148E+12",(08/08/2023)_15/36/32,-50,-44,-54,-40,-32,-40,-49,-38
"1,69148E+12",(08/08/2023)_15/36/34,-51,-45,-54,-41,-30,-43,-49,-38
"1,69148E+12",(08/08/2023)_15/35/42,-50,-46,-53,-41,-31,-42,-50,-39
"1,69148E+12",(08/08/2023)_15/34/48,-53,-46,-57,-40,-32,-43,-49,-38
"1,69148E+12",(08/08/2023)_15/39/10,-50,-43,-53,-42,-29,-45,-47,-37
"1,69148E+12",(08/08/2023)_15/38/28,-49,-48,-53,-41,-32,-48,-48,-41
"1,69148E+12",(08/08/2023)_15/35/54,-49,-45,-54,-41,-30,-43,-50,-38
"1,69148E+12",(08/08/2023)_15/38/56,-52,-46,-52,-39,-29,-42,-45,-38
"1,69148E+12",(08/08/2023)_15/38/22,-49,-48,-53,-40,-31,-46,-46,-37
"1,69148E+12",(08/08/2023)_15/38/04,-50,-46,-54,-41,-32,-42,-50,-38
"1,69148E+12",(08/08/2023)_15/38/18,-47,-47,-54,-41,-31,-48,-50,-39
"1,69148E+12",(08/08/2023)_15/38/38,-49,-44,-53,-40,-29,-50,-45,-37
"1,69148E+12",(08/08/2023)_15/36/12,-50,-44,-54,-41,-33,-43,-49,-38
"1,69148E+12",(08/08/2023)_15/39/06,-52,-49,-54,-41,-31,-48,-50,-39
"1,69148E+12",(08/08/2023)_15/38/22,-49,-48,-53,-40,-31,-46,-46,-37
"1,69148E+12",(08/08/2023)_15/34/36,-51,-47,-53,-41,-31,-46,-49,-36
"1,69148E+12",(08/08/2023)_15/35/16,-49,-45,-52,-40,-33,-43,-50,-38
"1,69148E+12",(08/08/2023)_15/36/52,-49,-45,-55,-41,-31,-42,-50,-38
"1,69148E+12",(08/08/2023)_15/36/20,-50,-46,-54,-40,-29,-41,-50,-38
"1,69148E+12",(08/08/2023)_15/39/12,-47,-45,-55,-41,-31,-49,-50,-40
"1,69148E+12",(08/08/2023)_15/34/20,-50,-46,-54,-41,-29,-44,-51,-36
"1,69148E+12",(08/08/2023)_15/35/50,-50,-45,-54,-41,-31,-42,-50,-39
"1,69148E+12",(08/08/2023)_15/36/44,-49,-46,-54,-41,-31,-43,-50,-38
"1,69148E+12",(08/08/2023)_15/34/44,-50,-48,-53,-43,-31,-46,-48,-41
"1,69148E+12",(08/08/2023)_15/38/44,-50,-46,-52,-40,-32,-42,-48,-39
"1,69148E+12",(08/08/2023)_15/39/12,-47,-45,-55,-41,-31,-49,-50,-40
"1,69148E+12",(08/08/2023)_15/39/14,-49,-48,-54,-39,-29,-48,-48,-39
"1,69148E+12",(08/08/2023)_15/35/24,-50,-44,-53,-41,-32,-44,-49,-38
"1,69148E+12",(08/08/2023)_15/35/14,-50,-48,-54,-40,-30,-43,-48,-37
"1,69148E+12",(08/08/2023)_15/35/32,-51,-45,-54,-42,-29,-42,-49,-39
"1,69148E+12",(08/08/2023)_15/36/44,-49,-46,-54,-41,-31,-43,-50,-38
"1,69148E+12",(08/08/2023)_15/36/14,-49,-45,-54,-41,-31,-43,-50,-38
"1,69148E+12",(08/08/2023)_15/36/28,-50,-46,-54,-41,-30,-43,-49,-38
"1,69148E+12",(08/08/2023)_15/38/10,-50,-45,-53,-41,-32,-42,-49,-38
"1,69148E+12",(08/08/2023)_15/39/14,-49,-48,-54,-39,-29,-48,-48,-39
"1,69148E+12",(08/08/2023)_15/39/12,-47,-45,-55,-41,-31,-49,-50,-40
"1,69148E+12",(08/08/2023)_15/36/06,-50,-45,-54,-40,-32,-42,-49,-38
"1,69148E+12",(08/08/2023)_15/37/36,-50,-45,-54,-41,-31,-43,-50,-39
"1,69148E+12",(08/08/2023)_15/34/58,-55,-50,-53,-41,-33,-43,-46,-39
"1,69148E+12",(08/08/2023)_15/38/12,-50,-46,-56,-41,-32,-43,-48,-38
"1,69148E+12",(08/08/2023)_15/39/06,-52,-49,-54,-41,-31,-48,-50,-39
"1,69148E+12",(08/08/2023)_15/35/22,-51,-47,-54,-42,-32,-44,-50,-37
"1,69148E+12",(08/08/2023)_15/38/00,-51,-45,-54,-41,-32,-41,-49,-38
"1,69148E+12",(08/08/2023)_15/36/18,-51,-46,-54,-41,-33,-43,-49,-37
"1,69148E+12",(08/08/2023)_15/36/24,-51,-46,-54,-41,-33,-42,-50,-38
"1,69148E+12",(08/08/2023)_15/36/14,-49,-45,-54,-41,-31,-43,-50,-38
"1,69148E+12",(08/08/2023)_15/38/02,-51,-45,-55,-41,-31,-41,-49,-37
"1,69148E+12",(08/08/2023)_15/36/32,-50,-44,-54,-40,-32,-40,-49,-38
"1,69148E+12",(08/08/2023)_15/36/58,-49,-43,-54,-41,-32,-42,-50,-38
"1,69148E+12",(08/08/2023)_15/36/56,-49,-46,-54,-41,-30,-42,-49,-37
"1,69148E+12",(08/08/2023)_15/35/40,-50,-45,-55,-41,-31,-43,-50,-37
"1,69148E+12",(08/08/2023)_15/38/24,-49,-44,-53,-41,-32,-47,-51,-38
"1,69148E+12",(08/08/2023)_15/34/26,-51,-46,-52,-41,-31,-43,-48,-38
"1,69148E+12",(08/08/2023)_15/35/32,-51,-45,-54,-42,-29,-42,-49,-39
"1,69148E+12",(08/08/2023)_15/36/36,-51,-46,-54,-41,-32,-41,-50,-38
"1,69148E+12",(08/08/2023)_15/38/12,-50,-46,-56,-41,-32,-43,-48,-38
"1,69148E+12",(08/08/2023)_15/38/28,-49,-48,-53,-41,-32,-48,-48,-41
"1,69148E+12",(08/08/2023)_15/37/54,-50,-44,-54,-41,-31,-43,-50,-39
"1,69148E+12",(08/08/2023)_15/37/26,-49,-45,-53,-41,-32,-43,-49,-37
"1,69148E+12",(08/08/2023)_15/34/40,-52,-47,-52,-40,-31,-42,-48,-40
