-100,-100,-100,-100,-100,-100,-100,-101,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-100,-100,-100,
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,
-100,-97,-100,-95,-97,-95,-99,-100,-94,-100,-97,-100,-94,-97,-94,-97,-100,-94,-94,-97,-95,-97,-100,-95,-97,-97,-94,-100,-100,-94,-100,-100,-95,-94,-100,-100,-94,-100,-94,-94,-100,-97,-97,-94,-98,-100,-100,-98,-96,-96,-97,-95,-95,-97,-96,-100,-100,-94,-98,-100,-97,-95,-100,-97,-97,-100,-96,-97,-100,-96,-95,-94,-98,-96,-100,-100,-94,-96,-99,-100,-95,-97,-96,-96,-100,-96,-95,-97,-96,-94,-100,-95,-100,-100,-98,-96,-100,-97,-100,-100,-95,-97,-100,-96,-100,-95,-97,-97,-100,-96,-100,-95,-96,-100,-95,-95,-97,-97,-95,-100,-100,-97,-100,-96,-96,-96,-97,-97,-100,-95,-97,-100,-97,-96,-100,-96,-98,-100,-100,-95,-96,-97,-100,-94,-96,-94,-93,-100,-95,-95,-100,-96,-95,-100,-95,-96,-100,-95,-95,-100,-98,-97,-100,-93,-98,-100,-97,-94,-100,-96,-97,-100,-97,-97,-94,-96,-96,-100,-95,-97,-100,-97,-97,-95,-97,-97,-100,-96,-100,-94,-97,-100,-95,-97,-96,-98,-96,-100,-95,-97,-100,-95,-97,-100,-97,-100,-100,-100,-97,-100,-97,
-100,-100,-99,-96,-100,-96,-99,-100,-95,-96,-100,-99,-98,-102,-95,-100,-100,-95,-99,-102,-95,-95,-100,-96,-95,-100,-95,-99,-99,-96,-100,-99,-96,-98,-100,-100,-99,-99,-95,-94,-99,-100,-99,-94,-100,-99,-98,-100,-95,-96,-100,-94,-95,-100,-96,-95,-100,-96,-100,-99,-96,-96,-100,-99,-102,-99,-95,-100,-99,-102,-96,-98,-95,-100,-100,-100,-96,-96,-100,-99,-95,-100,-96,-96,-98,-94,-96,-100,-95,-96,-99,-96,-96,-98,-96,-95,-99,-98,-100,-99,-96,-100,-99,-99,-95,-100,-101,-102,-99,-96,-100,-95,-100,-99,-95,-94,-100,-100,-98,-98,-95,-100,-100,-95,-95,-100,-100,-99,-99,-95,-99,-99,-100,-94,-100,-100,-99,-99,-95,-95,-96,-100,-99,-96,-100,-96,-96,-99,-95,-95,-99,-99,-95,-98,-95,-100,-98,-95,-96,-100,-98,-100,-98,-95,-100,-99,-98,-94,-98,-95,-100,-99,-98,-100,-100,-98,-100,-98,-95,-100,-99,-98,-100,-96,-100,-100,-97,-99,-100,-95,-100,-99,-96,-95,-100,-102,-99,-99,-100,-98,-100,-96,-98,-99,-100,-97,-98,-95,-98,-98,-100,
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-99,-100,-100,-100,-99,-99,-100,-100,-100,-100,-99,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-100,-100,-100,-100,-99,-99,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-99,-100,-100,-100,-100,-99,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-101,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-99,-101,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-99,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-101,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-99,-100,-100,-100,-100,-99,-99,-99,-100,-100,-101,-100,-100,-100,-99,-100,-99,-100,
-100,-95,-97,-97,-88,-89,-94,-88,-89,-94,-89,-89,-96,-89,-88,-96,-94,-89,-96,-89,-94,-96,-89,-89,-96,-94,-94,-96,-89,-94,-97,-94,-89,-90,-94,-94,-96,-93,-94,-89,-93,-96,-89,-93,-94,-90,-97,-97,-89,-97,-96,-91,-97,-100,-94,-96,-97,-100,-89,-100,-94,-96,-89,-95,-96,-97,-94,-89,-89,-94,-89,-89,-94,-90,-94,-100,-89,-94,-100,-100,-96,-96,-89,-97,-97,-90,-96,-94,-96,-97,-97,-89,-89,-96,-94,-97,-89,-95,-97,-97,-94,-89,-89,-94,-89,-89,-94,-89,-88,-97,-88,-88,-97,-94,-88,-97,-94,-94,-100,-97,-94,-98,-93,-89,-97,-89,-94,-97,-94,-94,-89,-94,-94,-88,-94,-94,-88,-94,-98,-89,-93,-97,-89,-96,-93,-100,-96,-96,-89,-89,-96,-94,-96,-89,-94,-96,-96,-89,-89,-89,-95,-96,-96,-94,-90,-96,-95,-96,-90,-94,-91,-96,-93,-91,-91,-96,-96,-91,-96,-91,-91,-96,-91,-90,-95,-91,-100,-97,-89,-90,-96,-90,-90,-97,-95,-96,-97,-90,-95,-98,-95,-100,-90,-95,-96,-97,-95,-96,-90,-95,-95,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100
