TimeStampMillis,TimeStampFormatted,Wifi_D_5G,Wifi_D,Wifi_C_5G,Wifi_B_5G,Wifi_B,Wifi_C,Wifi_A_5G,Wifi_A
1691483860703,(08/08/2023)_15/37/40,-49,-47,-50,-53,-32,-46,-53,-40
1691483768277,(08/08/2023)_15/36/08,-50,-43,-50,-51,-31,-45,-52,-40
1691483736312,(08/08/2023)_15/35/36,-48,-46,-47,-52,-32,-49,-52,-42
1691483743277,(08/08/2023)_15/35/43,-50,-46,-49,-49,-32,-58,-52,-42
1691483793133,(08/08/2023)_15/36/33,-49,-47,-50,-51,-32,-48,-53,-39
1691483687898,(08/08/2023)_15/34/47,-50,-42,-49,-50,-32,-60,-51,-40
1691483821420,(08/08/2023)_15/37/01,-50,-44,-50,-52,-33,-46,-52,-40
1691483780742,(08/08/2023)_15/36/20,-49,-45,-50,-52,-31,-46,-52,-39
1691483934051,(08/08/2023)_15/38/54,-50,-47,-54,-52,-31,-63,-50,-41
1691483922156,(08/08/2023)_15/38/42,-52,-45,-50,-53,-32,-51,-51,-43
1691483663593,(08/08/2023)_15/34/23,-49,-45,-51,-51,-31,-48,-51,-40
1691483771644,(08/08/2023)_15/36/11,-50,-44,-50,-53,-32,-46,-52,-41
1691483684077,(08/08/2023)_15/34/44,-50,-45,-50,-50,-33,-47,-52,-41
1691483937178,(08/08/2023)_15/38/57,-51,-45,-51,-54,-32,-47,-50,-40
1691483712061,(08/08/2023)_15/35/12,-49,-51,-49,-51,-31,-44,-51,-39
1691483730325,(08/08/2023)_15/35/30,-50,-46,-50,-50,-32,-47,-51,-40
1691483892763,(08/08/2023)_15/38/12,-50,-56,-51,-53,-31,-46,-51,-38
1691483918495,(08/08/2023)_15/38/38,-48,-47,-49,-52,-33,-49,-50,-37
1691483660013,(08/08/2023)_15/34/20,-54,-57,-50,-49,-31,-45,-53,-37
1691483827358,(08/08/2023)_15/37/07,-50,-47,-48,-52,-33,-46,-52,-38
1691483836247,(08/08/2023)_15/37/16,-49,-47,-49,-52,-31,-46,-52,-41
1691483795874,(08/08/2023)_15/36/35,-49,-48,-50,-51,-32,-44,-52,-42
1691483733710,(08/08/2023)_15/35/33,-48,-47,-50,-50,-32,-47,-52,-40
1691483857777,(08/08/2023)_15/37/37,-49,-42,-50,-52,-32,-45,-52,-42
1691483749778,(08/08/2023)_15/35/49,-49,-46,-48,-51,-33,-46,-53,-39
1691483851756,(08/08/2023)_15/37/31,-49,-44,-50,-52,-31,-46,-51,-42
1691483899538,(08/08/2023)_15/38/19,-48,-44,-50,-50,-32,-48,-53,-38
1691483931234,(08/08/2023)_15/38/51,-54,-42,-50,-52,-31,-56,-46,-42
1691483949468,(08/08/2023)_15/39/09,-51,-43,-50,-49,-30,-46,-50,-41
1691483864375,(08/08/2023)_15/37/44,-49,-46,-50,-52,-32,-46,-53,-38
1691483752639,(08/08/2023)_15/35/52,-49,-46,-50,-51,-33,-47,-50,-41
1691483799323,(08/08/2023)_15/36/39,-49,-43,-50,-53,-31,-46,-52,-39
1691483718656,(08/08/2023)_15/35/18,-49,-45,-49,-52,-34,-48,-53,-37
1691483927950,(08/08/2023)_15/38/47,-53,-44,-51,-52,-29,-48,-46,-40
1691483756164,(08/08/2023)_15/35/56,-48,-46,-49,-51,-30,-46,-51,-38
1691483814343,(08/08/2023)_15/36/54,-48,-44,-50,-52,-33,-46,-51,-41
1691483889036,(08/08/2023)_15/38/09,-50,-43,-50,-53,-33,-45,-51,-39
1691483870830,(08/08/2023)_15/37/50,-49,-47,-50,-53,-32,-45,-52,-41
1691483906049,(08/08/2023)_15/38/26,-50,-44,-51,-53,-36,-48,-54,-41
1691483848536,(08/08/2023)_15/37/28,-49,-44,-50,-54,-33,-45,-52,-40
1691483777783,(08/08/2023)_15/36/17,-49,-44,-48,-50,-32,-46,-51,-38
1691483727517,(08/08/2023)_15/35/27,-49,-52,-50,-51,-31,-49,-52,-40
1691483786661,(08/08/2023)_15/36/26,-49,-48,-49,-52,-32,-45,-52,-38
1691483697283,(08/08/2023)_15/34/57,-51,-54,-49,-48,-31,-44,-51,-42
1691483880184,(08/08/2023)_15/38/00,-48,-46,-50,-53,-31,-43,-52,-41
1691483724331,(08/08/2023)_15/35/24,-48,-49,-51,-50,-31,-46,-52,-37
1691483845571,(08/08/2023)_15/37/25,-49,-45,-50,-53,-33,-45,-53,-41
1691483694555,(08/08/2023)_15/34/54,-51,-49,-50,-47,-31,-42,-50,-41
