Column,Mean,Median,Maximum
Wifi_B,-48.15,-48.5,-42
Wifi_B,-48.15,-48.5,-42
Wifi_B,-48.8,-49.5,-44
Wifi_B,-43.625,-44.0,-32
Wifi_B,-42.425,-43.0,-36
Wifi_B,-43.975,-44.5,-29
Wifi_B,-38.475,-39.0,-33
Wifi_B,-44.65,-44.5,-39
