Column,Mean,Median,Maximum
Wifi_D_5G,-47.775,-48.0,-44
Wifi_D_5G,-46.65,-46.0,-45
Wifi_D_5G,-47.7,-48.0,-43
Wifi_D_5G,-45.775,-46.0,-43
Wifi_D_5G,-45.975,-46.0,-42
Wifi_D_5G,-40.725,-41.0,-36
Wifi_D_5G,-41.375,-41.0,-39
